"Date","Heure","Latitude","Longitude","Profondeur","Magnitude"
"11/18/2023","11:58:22","30.845","-8.374","3","2.9"
"11/18/2023","12:58:47","30.687","-8.153","10","1.2"
"11/18/2023","14:08:56","30.897","-8.391","3","1.2"
"11/18/2023","17:01:54","30.777","-8.353","4","1.1"
"11/18/2023","17:19:35","31.050","-8.369","3","1.1"
"11/18/2023","18:08:54","30.874","-8.360","9","1.3"
"11/18/2023","19:10:15","30.898","-8.364","3","1.6"
"11/18/2023","19:41:38","30.858","-8.377","5","1.1"
"11/18/2023","19:44:47","30.874","-8.295","4","1.0"
"11/18/2023","20:32:56","30.885","-8.325","3","1.7"
"11/18/2023","22:00:53","30.857","-8.330","5","1.0"
"11/18/2023","22:19:15","30.847","-8.389","2","1.0"
"11/18/2023","22:53:45","30.797","-8.557","1","1.0"
"11/18/2023","22:58:44","30.919","-8.313","5","1.0"
"11/19/2023","0:11:49","30.655","-8.415","24","1.1"
"11/19/2023","0:23:03","30.768","-8.213","17","1.1"
"11/19/2023","1:04:00","30.914","-8.320","5","1.3"
"11/19/2023","1:05:15","30.065","-8.211","11","1.0"
"11/19/2023","2:12:49","30.928","-8.371","6","1.1"
"11/19/2023","2:38:46","30.889","-8.314","8","1.0"
"11/19/2023","3:52:55","30.370","-8.197","67","1.7"
"11/19/2023","3:58:20","30.889","-8.253","11","1.0"
"11/19/2023","4:00:39","30.886","-8.048","12","1.3"
"11/19/2023","4:05:33","30.909","-8.292","16","1.2"
"11/19/2023","4:44:37","30.899","-8.335","2","1.1"
"11/19/2023","6:50:47","31.510","-7.788","37","1.2"
"11/19/2023","8:10:06","30.876","-8.369","5","2.1"
"11/19/2023","17:51:10","31.224","-8.158","19","1.5"
"11/19/2023","18:20:28","30.918","-8.313","7","1.4"
"11/19/2023","21:57:57","30.838","-8.311","2","2.0"
"11/19/2023","22:43:45","30.913","-8.406","5","1.0"
"11/19/2023","23:06:45","30.843","-8.343","11","1.1"
"11/19/2023","23:09:18","30.896","-8.327","5","1.3"
"11/19/2023","23:56:50","30.895","-8.181","4","1.0"
"11/20/2023","0:53:32","30.781","-8.431","2","1.6"
"11/20/2023","3:22:34","31.185","-8.142","21","1.2"
"11/20/2023","5:22:55","30.900","-8.377","4","1.6"
"11/20/2023","5:45:46","30.905","-8.261","10","1.2"
"11/20/2023","6:29:47","30.944","-8.194","13","1.2"
"11/20/2023","10:13:20","30.879","-8.298","5","1.3"
"11/20/2023","10:25:55","30.905","-8.393","4","2.3"
"11/20/2023","11:33:28","31.007","-8.064","5","1.4"
"11/20/2023","11:36:40","31.011","-8.031","82","1.4"
"11/20/2023","13:00:14","30.910","-8.371","5","1.5"
"11/20/2023","18:19:42","30.947","-8.312","5","1.5"
"11/20/2023","18:45:51","30.920","-8.338","8","1.3"
"11/20/2023","21:54:12","30.860","-8.306","2","1.2"
"11/20/2023","23:09:43","30.943","-8.244","9","1.5"
"11/21/2023","2:28:11","31.098","-8.054","11","1.4"
"11/21/2023","5:19:50","30.854","-8.348","4","2.1"
"11/21/2023","5:44:26","30.921","-8.384","9","1.6"
"11/21/2023","8:29:07","30.864","-8.334","5","1.4"
"11/21/2023","15:00:10","30.855","-8.320","11","1.6"
"11/21/2023","20:18:57","30.861","-8.264","2","1.5"
"11/22/2023","1:42:12","30.946","-8.385","5","1.4"
"11/22/2023","3:54:21","30.902","-8.303","3","1.7"
"11/22/2023","17:42:50","30.993","-8.260","5","1.2"
"11/22/2023","19:59:31","30.890","-8.221","1","1.4"
"11/22/2023","21:02:59","30.889","-8.349","4","2.0"
"11/22/2023","21:27:08","30.959","-8.227","3","1.3"
"11/23/2023","0:14:28","31.473","-7.618","25","1.0"
"11/23/2023","1:43:38","30.919","-8.275","5","1.6"
"11/23/2023","2:07:12","30.839","-8.366","5","1.7"
"11/23/2023","2:57:42","30.956","-8.275","5","1.7"
"11/23/2023","7:51:38","30.897","-8.287","7","1.4"
"11/23/2023","9:39:34","30.912","-8.285","6","1.6"
"11/23/2023","12:27:20","31.001","-8.304","9","1.7"
"11/23/2023","15:04:38","30.816","-8.342","2","2.8"
"11/23/2023","17:35:27","30.879","-8.342","8","2.2"
"11/23/2023","20:41:12","30.896","-8.350","23","2.1"
"11/23/2023","21:49:44","30.283","-8.020","10","1.5"
"11/23/2023","22:20:33","30.798","-8.189","9","2.8"
"11/23/2023","23:31:48","30.122","-8.208","3","1.8"
"11/24/2023","2:31:44","30.641","-8.816","5","1.6"
"11/24/2023","4:13:02","31.125","-8.086","11","1.8"
"11/24/2023","5:16:37","30.902","-8.311","7","1.4"
"11/24/2023","5:47:37","30.865","-8.279","5","1.7"
"11/24/2023","9:44:39","31.614","-7.694","6","2.2"
"11/24/2023","12:03:03","31.257","-8.070","20","1.4"
"11/24/2023","13:18:15","31.087","-8.196","11","1.5"
"11/24/2023","16:23:00","30.910","-8.359","17","1.2"
"11/24/2023","20:27:50","30.945","-8.501","3","1.8"
"11/24/2023","21:07:13","31.015","-8.295","2","1.4"
"11/24/2023","21:21:39","30.901","-8.421","6","1.3"
"11/24/2023","21:34:17","30.932","-8.244","3","1.4"
"11/24/2023","21:39:31","31.539","-8.222","18","1.5"
"11/24/2023","22:31:13","30.845","-8.352","18","2.2"
"11/25/2023","2:14:22","30.804","-8.289","9","1.6"
"11/25/2023","2:44:02","30.870","-8.335","2","1.6"
"11/25/2023","3:20:51","30.923","-8.271","11","1.6"
"11/25/2023","3:42:06","30.278","-8.188","73","1.9"
"11/25/2023","3:57:44","30.253","-8.153","59","1.4"
"11/25/2023","5:43:33","30.860","-8.380","3","1.2"
"11/25/2023","6:35:53","30.863","-8.230","11","1.3"
"11/25/2023","12:12:23","31.001","-8.289","28","1.9"
"11/25/2023","12:32:09","30.912","-8.283","9","1.4"
"11/25/2023","12:56:26","30.811","-8.643","41","1.1"
"11/25/2023","14:31:40","30.923","-8.237","5","1.6"
"11/25/2023","14:51:16","30.668","-8.045","11","1.7"
"11/25/2023","20:28:25","30.897","-8.284","5","1.3"
"11/26/2023","1:02:06","30.865","-8.335","7","1.3"
"11/26/2023","2:01:12","30.919","-8.320","3","1.3"
"11/26/2023","3:11:59","30.892","-8.280","3","1.4"
"11/26/2023","3:15:49","30.903","-8.278","5","1.4"
"11/26/2023","3:27:50","31.069","-8.266","3","1.3"
"11/26/2023","4:34:15","30.939","-8.239","5","1.1"
"11/26/2023","4:53:56","30.852","-8.383","1","1.6"
"11/26/2023","5:14:07","30.105","-8.168","3","1.2"
"11/26/2023","5:59:52","30.934","-8.266","1","1.4"
"11/26/2023","6:59:41","30.917","-8.251","6","1.3"
"11/26/2023","11:28:41","30.897","-8.280","2","1.1"
"11/26/2023","14:07:13","30.930","-8.327","7","1.2"
"11/26/2023","14:56:00","30.103","-8.050","5","1.3"
"11/26/2023","15:07:46","30.922","-8.293","3","1.2"
"11/26/2023","17:35:57","30.900","-8.286","4","1.1"
"11/26/2023","17:59:31","30.905","-8.393","7","1.1"
"11/26/2023","18:24:10","30.353","-8.353","5","1.3"
"11/26/2023","18:37:15","30.995","-8.342","8","3.1"
"11/26/2023","20:07:22","30.891","-8.226","3","1.3"
"11/26/2023","21:45:33","30.974","-8.603","2","1.5"
"11/26/2023","23:47:40","30.957","-8.347","2","1.7"
"11/26/2023","23:55:56","31.104","-8.282","19","2.2"
"11/27/2023","0:42:52","30.922","-8.384","3","1.4"
"11/27/2023","2:02:57","31.104","-8.422","8","3.4"
"11/27/2023","3:42:13","30.977","-8.197","6","1.4"
"11/27/2023","3:50:16","30.855","-8.308","7","1.3"
"11/27/2023","4:57:02","30.922","-8.454","4","1.6"
"11/27/2023","5:13:10","30.981","-8.232","4","1.5"
"11/27/2023","5:49:56","30.912","-8.266","3","1.4"
"11/27/2023","5:57:29","30.923","-8.260","2","1.5"
"11/27/2023","6:28:36","30.903","-8.213","8","1.4"
"11/27/2023","6:54:07","30.961","-8.365","5","2.5"
"11/27/2023","8:17:13","30.809","-8.321","2","1.7"
"11/27/2023","13:48:46","30.861","-8.600","8","1.4"
"11/27/2023","14:04:56","30.330","-8.207","83","1.8"
"11/27/2023","19:11:20","30.942","-8.245","9","1.8"
"11/27/2023","22:53:18","30.857","-8.403","10","1.4"
"11/28/2023","0:17:21","30.925","-8.309","4","1.9"
"11/28/2023","1:45:34","30.938","-8.314","8","1.4"
"11/28/2023","4:04:27","30.845","-8.372","10","1.7"
"11/28/2023","4:10:59","30.849","-8.340","11","1.2"
"11/28/2023","4:11:37","30.877","-8.308","4","1.6"
"11/28/2023","5:24:44","30.924","-8.187","11","1.3"
"11/28/2023","7:38:06","30.812","-8.201","3","1.3"
"11/28/2023","10:22:35","30.288","-7.966","34","1.1"
"11/28/2023","11:48:47","30.923","-8.277","1.1","1.3"
"11/28/2023","12:12:37","31.093","-8.186","5","1.6"
"11/28/2023","19:09:06","30.853","-8.364","5","1.3"
"11/28/2023","21:22:25","30.944","-8.454","4","1.3"
"11/28/2023","21:24:49","31.039","-8.280","12","1.3"
"11/28/2023","21:53:38","31.081","-8.220","20","1.0"
"11/29/2023","4:34:07","30.850","-8.290","4","1.2"
"11/29/2023","7:30:31","30.877","-8.307","2","1.9"
"11/29/2023","11:21:26","30.910","-8.293","4","1.2"
"11/29/2023","12:11:32","30.586","-8.686","17","1.5"
"11/29/2023","16:34:21","31.043","-8.246","2","1.2"
"11/30/2023","1:14:35","30.916","-8.285","4","1.9"
"11/30/2023","6:16:41","30.894","-8.370","6","1.5"
"11/30/2023","7:46:25","30.972","-8.383","4","1.1"
"11/30/2023","10:36:23","30.903","-8.301","2","1.2"
"11/30/2023","10:57:23","31.001","-8.314","5","1.5"
"11/30/2023","14:44:53","30.888","-8.231","4","1.9"
"11/30/2023","14:55:46","30.895","-8.630","2","1.9"
"11/30/2023","15:15:32","30.888","-8.346","4","1.2"
"11/30/2023","17:17:30","31.118","-8.124","11","1.1"
"11/30/2023","19:10:02","30.936","-8.381","5","1.2"
"11/30/2023","21:45:50","30.032","-8.169","4","1.4"
"11/30/2023","22:47:20","30.903","-8.339","5","1.4"
"12/1/2023","1:57:23","31.004","-8.51","7","1.1"
"12/1/2023","11:25:42","31.401","-8.078","8","2.1"
"12/1/2023","15:41:30","30.679","-7.683","5","2.4"
"12/1/2023","15:44:54","30.891","-8.297","11","1.9"
"12/1/2023","18:11:06","30.9","-8.33","5","1.9"
"12/1/2023","18:58:27","30.905","-8.363","5","1.7"
"12/2/2023","0:44:44","30.868","-8.338","2","1.8"
"12/2/2023","2:26:00","30.907","-8.339","5","2.0"
"12/2/2023","5:00:27","30.994","-8.539","9","1.9"
"12/2/2023","7:21:45","30.843","-8.283","2","2.5"
"12/2/2023","7:21:45","30.843","-8.283","2","2.5"
"12/2/2023","9:12:54","30.731","-8.203","22","2.1"
"12/2/2023","13:56:13","30.013","-8.436","5","1.6"
"12/2/2023","19:16:50","30.863","-8.372","21","1.7"
"12/2/2023","19:18:11","30.898","-8.375","11","1.6"
"12/2/2023","20:03:40","30.955","-8.285","7","1.8"
"12/2/2023","21:40:36","31.032","-8.303","8","3.0"
"12/3/2023","1:06:48","30.99","-8.378","11","3.0"
"12/3/2023","2:39:15","31.031","-8.138","10","1.7"
"12/3/2023","5:08:48","30.949","-8.325","2","1.9"
"12/3/2023","7:37:15","30.931","-8.369","5","2.2"
"12/3/2023","8:47:55","30.927","-8.269","6","1.7"
"12/3/2023","8:58:28","30.922","-8.401","6","1.4"
"12/3/2023","9:11:10","30.871","-8.214","2","1.7"
"12/3/2023","10:20:17","30.895","-8.362","2","1.8"
"12/3/2023","13:22:00","31.439","-7.505","2","2.0"
"12/3/2023","14:07:49","30.961","-8.502","2","1.5"
"12/3/2023","14:13:14","30.885","-8.325","7","1.8"
"12/3/2023","15:23:34","30.919","-8.265","3","1.3"
"12/3/2023","18:11:56","30.917","-8.256","4","1.4"
"12/3/2023","19:49:37","30.875","-8.278","2","1.5"
"12/4/2023","1:10:10","30.916","-8.192","4","1.5"
"12/4/2023","2:16:25","30.918","-8.271","4","1.6"
"12/4/2023","6:48:28","30.945","-8.182","11","1.3"
"12/4/2023","7:16:17","30.868","-8.275","7","1.3"
"12/4/2023","14:00:04","30.941","-8.218","2","1.4"
"12/4/2023","14:00:54","30.831","-8.218","5","1.4"
"12/4/2023","14:34:20","31.138","-8.215","1","1.7"
"12/4/2023","16:22:12","30.909","-8.28","3","1.7"
"12/4/2023","17:37:28","30.859","-8.38","5","1.3"
"12/4/2023","21:20:25","30.849","-8.378","4","1.1"
"12/5/2023","1:57:49","30.88","-8.359","5","1.8"
"12/5/2023","2:53:09","30.914","-8.38","1","2.0"
"12/5/2023","4:05:25","31.124","-8.231","5","1.1"
"12/5/2023","4:36:08","31.17","-8.308","4","1.9"
"12/5/2023","4:52:01","30.883","-8.284","1","1.4"
"12/5/2023","5:41:54","30.925","-8.291","5","1.3"
"12/5/2023","10:01:51","30.915","-8.249","4","1.2"
"12/5/2023","10:59:28","30.007","-8.356","10","1.2"
"12/5/2023","11:39:55","31.214","-8.296","5","1.3"
"12/5/2023","11:58:19","30.948","-8.315","4","2.9"
"12/5/2023","12:28:36","30.853","-8.305","3","1.4"
"12/5/2023","14:55:37","30.827","-8.328","3","1.9"
"12/5/2023","15:16:33","30.827","-8.321","2","2.5"
"12/5/2023","15:58:38","30.762","-8.189","4","1.0"
"12/5/2023","16:39:52","30.155","-8.271","3","2.0"
"12/5/2023","16:54:19","30.825","-8.303","11","1.4"
"12/5/2023","19:32:17","30.125","-8.41","7","1.6"
"12/5/2023","19:35:09","30.826","-8.286","4","1.4"
"12/5/2023","21:31:15","30.84","-8.34","5","1.3"
"12/5/2023","21:37:01","30.844","-8.328","2","1.9"
"12/5/2023","22:11:38","30.907","-8.386","7","1.3"
"12/5/2023","23:40:17","30.848","-8.334","6","1.9"
"12/6/2023","1:08:35","31.087","-8.232","6","1.8"
"12/6/2023","2:05:10","31.113","-8.195","3","1.6"
"12/6/2023","2:50:34","30.842","-8.279","2","1.5"
"12/6/2023","6:26:12","30.833","-8.305","6","1.5"
"12/6/2023","6:26:54","30.815","-8.291","8","1.8"
"12/6/2023","7:03:07","30.994","-8.29","6","1.3"
"12/6/2023","7:08:27","30.927","-8.292","5","1.4"
"12/6/2023","8:50:20","30.793","-8.243","4","1.4"
"12/6/2023","9:07:52","30.845","-8.337","2","3.3"
"12/6/2023","9:22:32","30.93","-8.431","2","1.3"
"12/6/2023","10:22:25","30.908","-8.276","16","2.5"
"12/6/2023","13:54:10","30.901","-8.344","2","2.0"
"12/6/2023","14:27:48","30.927","-8.262","2","2.4"
"12/6/2023","15:03:13","30.849","-8.331","5","1.4"
"12/6/2023","17:07:59","30.91","-8.289","13","1.6"
"12/6/2023","17:36:27","31.089","-8.156","13","1.3"
"12/6/2023","17:36:48","30.857","-8.334","6","1.7"
"12/6/2023","17:57:50","30.982","-8.395","3","1.7"
"12/6/2023","18:02:25","30.936","-8.361","4","1.9"
"12/6/2023","18:20:55","30.889","-8.261","15","1.6"
"12/6/2023","20:25:34","30.833","-8.288","2","2.0"
"12/6/2023","20:46:48","30.967","-8.312","6","2.5"
"12/6/2023","21:25:18","30.694","-8.428","6","1.3"
"12/6/2023","21:31:41","30.716","-8.482","8","1.3"
"12/6/2023","21:50:13","30.91","-8.289","5","1.5"
"12/7/2023","0:05:56","30.917","-8.257","5","1.6"
"12/7/2023","0:29:32","30.886","-8.316","2","2.0"
"12/7/2023","1:57:01","30.641","-7.908","18","1.6"
"12/7/2023","3:05:42","30.914","-8.289","4","1.5"
"12/7/2023","3:20:26","31.063","-8.162","6","1.5"
"12/7/2023","3:36:38","30.958","-8.377","9","1.4"
"12/7/2023","3:52:53","30.847","-8.33","11","1.7"
"12/7/2023","3:59:23","31.074","-8.178","2","1.8"
"12/7/2023","4:38:18","30.907","-8.222","4","1.4"
"12/7/2023","4:55:28","30.861","-8.327","6","1.5"
"12/7/2023","5:04:02","30.829","-8.252","2","1.5"
"12/7/2023","5:17:58","30.828","-8.217","33","1.3"
"12/7/2023","6:08:47","30.815","-8.27","7","1.4"
"12/7/2023","6:20:46","30.378","-7.916","43","1.6"
"12/7/2023","9:11:02","30.962","-8.402","8","2.2"
"12/7/2023","9:35:25","30.897","-8.4","6","1.6"
"12/7/2023","10:32:47","30.926","-8.278","5","1.4"
"12/7/2023","11:28:36","30.969","-8.404","4","3.7"
"12/7/2023","15:10:12","30.019","-8.411","3","1.8"
"12/7/2023","15:30:53","31.142","-8.243","3","1.6"
"12/7/2023","16:52:10","31.033","-8.174","2","2.2"
"12/7/2023","17:57:57","31.095","-8.212","5","1.2"
"12/7/2023","17:57:57","31.098","-8.212","5","1.1"
"12/7/2023","18:46:57","30.396","-7.813","25","1.4"
"12/7/2023","20:37:10","31.115","-8.2","5","1.5"
"12/7/2023","21:57:59","30.882","-8.365","4","1.4"
"12/7/2023","23:29:40","31.096","-8.208","2","1.1"
"12/8/2023","0:14:49","30.92","-8.406","5","1.2"
"12/8/2023","0:27:18","30.958","-8.357","5","1.4"
"12/8/2023","1:14:59","30.884","-8.383","5","1.6"
"12/8/2023","1:27:33","30.797","-8.332","2","1.3"
"12/8/2023","2:08:28","31.055","-8.173","3","1.6"
"12/8/2023","2:38:34","30.853","-8.302","5","1.5"
"12/8/2023","2:42:13","30.784","-8.309","5","1.1"
"12/8/2023","3:01:08","30.815","-8.036","2","1.4"
"12/8/2023","3:26:10","30.689","-8.203","3","1.0"
"12/8/2023","4:43:53","30.955","-8.219","6","1.2"
"12/8/2023","5:30:14","30.899","-8.295","5","1.4"
"12/8/2023","6:14:28","30.831","-8.299","4","1.5"
"12/8/2023","7:15:29","30.745","-8.138","10","1.4"
"12/8/2023","7:15:29","30.745","-8.138","10","1.4"
"12/8/2023","7:16:29","31.658","-8.835","6","1.6"
"12/8/2023","9:14:19","30.851","-8.282","5","1.6"
"12/8/2023","11:23:34","31.139","-8.189","5","1.5"
"12/8/2023","12:36:21","30.893","-8.344","5","1.3"
"12/8/2023","13:02:31","30.921","-8.492","11","1.3"
"12/8/2023","15:07:48","30.906","-8.321","2","1.8"
"12/8/2023","16:09:11","30.856","-8.309","8","1.9"
"12/8/2023","16:22:47","31.052","-8.518","7","1.3"
"12/8/2023","18:27:51","30.897","-8.359","2","1.7"
"12/8/2023","18:50:52","30.919","-8.346","5","1.3"
"12/8/2023","19:43:50","30.9","-8.318","14","1.6"
"12/8/2023","22:21:41","30.903","-8.278","7","1.6"
"12/8/2023","23:27:05","30.826","-8.291","8","1.6"
"12/8/2023","23:32:11","30.901","-8.342","7","1.6"
"12/8/2023","23:38:01","31.043","-8.186","9","1.7"
"12/9/2023","0:55:51","30.863","-8.348","5","1.6"
"12/9/2023","2:30:50","31.262","-7.725","13","1.9"
"12/9/2023","4:25:39","30.906","-8.26","4","2.0"
"12/9/2023","13:29:59","30.058","-8.457","29","1.5"
"12/9/2023","14:16:54","31.542","-8.414","29","2.0"
"12/9/2023","14:52:02","30.85","-8.285","3","1.7"
"12/9/2023","14:56:38","30.916","-8.414","26","1.3"
"12/10/2023","0:54:05","31.105","-8.351","12","1.5"
"12/10/2023","3:56:17","31.266","-8.222","11","1.6"
"12/10/2023","6:04:12","30.918","-8.395","5","2.5"
"12/10/2023","6:06:10","31.162","-8.453","17","1.7"
"12/10/2023","7:25:11","31.365","-8.394","27","1.4"
"12/10/2023","7:25:13","31.056","-8.287","22","1.6"
"12/10/2023","12:31:04","30.959","-8.24","9","1.6"
"12/10/2023","14:21:51","30.655","-7.974","16","1.6"
"12/10/2023","15:57:06","30.882","-8.355","6","2.0"
"12/10/2023","18:21:25","31.062","-7.858","6","2.1"
"12/10/2023","19:09:44","31.164","-8.411","28","1.7"
"12/10/2023","21:47:01","30.974","-8.453","21","1.7"
"12/10/2023","22:31:16","30.988","-8.373","2","1.7"
"12/10/2023","22:52:42","30.907","-8.348","7","2.1"
"12/11/2023","1:09:18","30.964","-8.311","12","1.8"
"12/11/2023","2:57:37","30.977","-8.367","4","1.4"
"12/11/2023","4:04:21","30.901","-8.239","6","1.6"
"12/11/2023","4:41:37","31.107","-8.257","5","1.6"
"12/11/2023","5:50:25","30.951","-8.284","8","1.8"
"12/11/2023","7:30:37","30.928","-8.278","7","1.4"
"12/11/2023","7:35:14","30.943","-8.314","10","1.6"
"12/11/2023","7:57:55","30.995","-8.344","7","1.8"
"12/11/2023","9:30:37","31.04","-8.353","4","1.2"
"12/11/2023","17:35:23","30.765","-7.973","10","1.7"
"12/11/2023","17:48:54","30.911","-8.362","5","1.9"
"12/12/2023","7:22:22","30.87","-8.245","4","1.6"
"12/12/2023","10:50:54","30.73","-8.394","7","1.2"
"12/12/2023","10:56:14","30.867","-8.337","7","1.3"
"12/12/2023","12:10:07","30.823","-8.444","6","1.2"
"12/12/2023","12:13:28","30.857","-8.647","5","1.4"
"12/12/2023","13:36:37","30.838","-8.306","6","1.4"
"12/12/2023","13:58:26","31.114","-8.232","7","1.3"
"12/12/2023","14:46:22","30.916","-8.348","2","1.7"
"12/12/2023","14:53:19","30.6","-8.222","70","1.5"
"12/12/2023","14:54:08","30.626","-8.301","10","1.3"
"12/12/2023","17:31:48","30.796","-8.837","4","1.5"
"12/12/2023","18:01:52","31.023","-8.151","2","1.5"
"12/12/2023","20:51:21","30.96","-8.652","2","1.7"
"12/12/2023","20:52:24","30.068","-8.298","10","1.4"
"12/12/2023","22:24:19","31.092","-8.208","10","1.5"
"12/13/2023","0:45:14","30.921","-8.396","15","1.4"
"12/13/2023","0:55:05","31.067","-8.142","5","1.6"
"12/13/2023","2:15:41","30.803","-8.318","11","1.4"
"12/13/2023","6:11:00","31.139","-8.2","3","1.1"
"12/13/2023","8:57:34","31.155","-8.329","10","1.5"
"12/13/2023","10:10:37","30.906","-8.356","4","1.8"
"12/13/2023","12:13:57","30.897","-8.22","8","1.6"
"12/13/2023","12:16:29","30.919","-8.221","7","1.6"
"12/13/2023","12:52:01","30.895","-8.396","5","1.5"
"12/13/2023","13:02:49","30.832","-8.381","5","2.2"
"12/13/2023","16:12:48","30.88","-8.261","5","1.4"
"12/13/2023","17:08:21","30.818","-8.197","5","1.6"
"12/13/2023","17:40:41","30.938","-8.303","5","1.5"
"12/13/2023","20:44:17","31.041","-8.186","5","1.9"
"12/13/2023","22:34:54","30.857","-8.205","5","1.7"
"12/13/2023","23:03:04","30.922","-8.245","9","2.8"
"12/13/2023","23:36:09","30.891","-8.289","3","2.3"
"12/14/2023","1:45:13","30.867","-8.275","5","1.9"
"12/14/2023","5:55:04","31.039","-8.331","5","1.4"
"12/14/2023","8:39:40","30.854","-8.291","10","1.5"
"12/14/2023","13:00:12","30.941","-8.467","2","2.0"
"12/14/2023","13:36:05","30.37","-8.804","30","2.8"
"12/14/2023","18:10:27","30.877","-8.398","6","1.7"
"12/14/2023","20:33:21","30.722","-7.944","39","1.6"
"12/15/2023","0:47:44","31.309","-7.331","14","1.5"
"12/15/2023","0:53:55","30.932","-8.356","8","1.9"
"12/15/2023","15:43:36","30.834","-8.314","5","1.5"
"12/16/2023","2:06:50","30.856","-8.278","13","1.4"
"12/16/2023","2:30:23","30.867","-8.445","10","1.3"
"12/16/2023","8:16:18","30.889","-8.258","10","1.6"
"12/16/2023","10:57:34","30.845","-8.323","18","1.3"
"12/16/2023","12:50:29","30.850","-8.378","9","1.2"
"12/16/2023","17:58:58","30.859","-8.385","1","1.7"
"12/16/2023","17:47:07","30.762","-8.432","5","1.3"
"12/17/2023","14:51:27","30.850","-8.377","10","1.2"
"12/17/2023","21:22:40","30.874","8.233","12","1.7"
"12/18/2023","13:27:25","30.639","-7.957","74","1.4"
"12/18/2023","22:39:12","30.841","-8.318","6","1.1"
"12/18/2023","23:37:51","30.854","-8.367","5","1.1"
"12/19/2023","3:19:56","30.886","-8.202","6","1.3"
"12/19/2023","4:18:06","30.828","-8.269","6","1.5"
"12/19/2023","4:44:03","30.788","-8.192","2","1.4"
"12/19/2023","11:30:12","30.863","-8.372","16","2.2"
"12/19/2023","12:14:13","30.306","-8.597","63","2.9"
"12/19/2023","14:46:21","30.891","-8.166","8","1.4"
"12/19/2023","15:17:09","30.874","-8.212","10","1.3"
"12/19/2023","19:22:05","30.846","-8.360","4","2.0"
"12/20/2023","9:18:18","30.859","-8.344","10","1.8"
"12/20/2023","13:29:48","30.044","-8.319","32","1.4"
"12/21/2023","1:17:11","30.714","-8.473","4","1.5"
"12/21/2023","17:47:20","30.851","-8.362","6","1.2"
"12/21/2023","20:22:39","30.865","-8.297","4","1.7"
"12/22/2023","0:56:25","30.810","-8.417","1","2.0"
"12/22/2023","2:52:22","30.812","-8.230","8","1.4"
"12/22/2023","16:02:36","30.864","-8.340","5","1.5"
"12/22/2023","19:57:17","30.804","-8.587","5","1.7"
"12/22/2023","21:56:45","30.817","-8.241","5","1.4"
"12/23/2023","7:11:54","30.175","-7.730","97","1.6"
"12/23/2023","14:44:15","30.890","-7.735","8","1.3"
"12/24/2023","7:58:19","30,978","-8,378","4","1.4"
"12/24/2023","8:35:04","31,021","-8,178","8","1.2"
"12/24/2023","13:33:21","30,874","-8,344","12","1.5"
"12/24/2023","15:50:46","30,849","-8,254","13","1.2"
"12/24/2023","17:31:06","30,895","-8,239","11","1.4"
"12/24/2023","22:38:01","30,902","-8,497","5","1.5"
"12/25/2023","0:11:59","30,955","-8,285","10","1.7"
"12/25/2023","1:36:49","30,498","-8,204","77","1.4"
"12/25/2023","3:23:29","30,833","-8,311","5","1.5"
"12/25/2023","4:31:12","30,909","-8,265","10","2.7"
"12/25/2023","4:53:39","30,892","-8,338","6","1.2"
"12/25/2023","5:13:01","30,868","-8,322","13","1.3"
"12/25/2023","5:53:09","31,396","-7,366","24","1.1"
"12/25/2023","6:10:14","30,895","-8,263","2","1.8"
"12/25/2023","10:29:40","30,872","-8,330","5","1.7"
"12/25/2023","13:39:22","30,696","-8,487","6","1.2"
"12/25/2023","14:08:39","30,917","-8,378","11","1.2"
"12/25/2023","15:22:24","30,889","-8,322","9","1.3"
"12/25/2023","15:24:45","30,891","-8,339","10","1.4"
"12/25/2023","19:43:34","30,071","-8,160","58","1.1"
"12/25/2023","21:17:33","30,824","-8,353","2","2.2"
"12/25/2023","22:04:26","30,807","-8,201","0","1.3"
"12/25/2023","23:08:57","30,809","-8,312","2","2.2"
"12/26/2023","0:34:35","30.873","-8.327","4","1.6"
"12/26/2023","8:58:01","30.851","-8.347","4","1.2"
"12/26/2023","9:59:00","30.850","-8.265","3","1.2"
"12/26/2023","12:59:30","30.903","-8.165","15","1.3"
"12/26/2023","13:00:56","30.903","-8.196","10","1.4"
"12/26/2023","13:23:12","30.853","-8.312","15","1.4"
"12/26/2023","14:08:30","30.885","-8.230","10","1.3"
"12/26/2023","14:34:04","30.427","-8.226","63","1.3"
"12/26/2023","16:17:58","30.784","-8.103","16","1.2"
"12/27/2023","13:26:27","30.305","-8.601","51","1.5"
"12/27/2023","16:49:26","30.881","-8.210","7","1.3"
"12/27/2023","20:29:42","30.829","-8.335","10","1.7"
"12/27/2023","23:43:29","30.811","-8.332","3","1.8"
"12/28/2023","1:35:20","30.879","-8.305","7","1.6"
"12/28/2023","1:43:53","30.876","-8.273","10","1.2"
"12/28/2023","6:03:22","30.895","-8.246","2","1.2"
"12/28/2023","8:44:08","30.925","-8.174","8","1.5"
"12/29/2023","2:40:36","30.825","-8.487","5","1.0"
"12/29/2023","3:45:45","30.844","-8.334","12","1.1"
"12/29/2023","13:09:55","30.881","-8.297","12","1.3"
"12/29/2023","23:27:46","30.271","-8.244","17","1.3"
"12/29/2023","23:37:22","30.829","-8.378","6","2.5"
"12/30/2023","2:41:47","30.863","-8.321","5","1.2"
"12/30/2023","7:06:33","30.091","-8.277","18","1.6"
